Time,Salinity_CauNoi,wind_speed,temp,total_precipitation
2025-01-24 19:00:00,0.6,1.8388809222057474,24.455129999999997,0.0
2025-01-24 21:00:00,0.7,1.1558217968483437,23.584000000000003,0.0
2025-01-24 23:00:00,0.9,1.4701903399832597,23.32113000000004,0.0
2025-01-25 01:00:00,0.7,1.57032421792071,24.910060000000044,0.0
2025-01-25 03:00:00,0.5,1.6204808218711044,27.836000000000013,0.0
2025-01-25 05:00:00,0.4,0.7974468350708099,31.184960000000046,0.0
2025-01-25 07:00:00,0.5,0.49501858755795625,32.167020000000036,0.0033378600000000002
2025-01-25 09:00:00,0.7,1.1345333658826307,32.00140000000005,0.0009536743
2025-01-25 11:00:00,0.6,2.6862538220818015,29.68557000000004,0.0
2025-01-25 13:00:00,0.5,3.1901925516761525,27.400959999999998,0.0
2025-01-25 15:00:00,0.4,2.644650686731238,25.896500000000003,0.0
2025-01-25 17:00:00,0.3,2.6232638599378695,25.373220000000003,0.0
2025-01-25 19:00:00,0.5,1.959726905971309,24.890950000000032,0.0
2025-01-25 21:00:00,0.7,1.309003017511438,24.110130000000026,0.0
2025-01-25 23:00:00,0.8,1.1625164512488717,24.14004,0.0
2025-01-26 01:00:00,0.9,1.5840832512117482,24.979100000000017,0.0
2025-01-26 03:00:00,0.7,1.6913466664256565,28.56606000000005,0.0
2025-01-26 05:00:00,0.5,1.0795608570177826,30.719480000000033,0.09346008
2025-01-26 07:00:00,0.5,1.2953932446580385,31.527500000000032,0.0
2025-01-26 09:00:00,0.6,0.9668105911470247,31.909780000000012,0.00047683716000000004
2025-01-26 11:00:00,0.7,2.228406604114053,29.45037000000002,0.0
2025-01-26 13:00:00,0.7,3.9340492743024216,26.757960000000026,0.0
2025-01-26 15:00:00,0.6,2.60707116608181,24.96840000000003,0.0
2025-01-26 17:00:00,0.5,1.1315342758307887,24.347860000000026,0.0
2025-01-26 19:00:00,0.6,1.27310171294812,24.336940000000027,0.0
2025-01-26 21:00:00,0.7,2.1649898471967854,23.61110000000002,0.0
2025-01-26 23:00:00,0.8,1.7324237251168186,22.636130000000037,0.0
2025-01-27 01:00:00,1,2.629303603292476,23.84414000000004,0.0
2025-01-27 03:00:00,0.9,2.082794087137778,28.328450000000032,0.0
2025-01-27 05:00:00,0.7,1.5209848338782932,29.955930000000023,0.0
2025-01-27 07:00:00,0.6,1.0350901109589312,30.998739999999998,0.0
2025-01-27 09:00:00,0.6,0.27292238137430297,31.239599999999996,0.0
2025-01-27 11:00:00,0.7,2.2274317696229464,28.32710000000003,0.0
2025-01-27 13:00:00,0.9,3.887601524917019,26.15548000000001,0.0
2025-01-27 15:00:00,0.8,1.8047287588559426,24.059529999999995,0.0
2025-01-27 17:00:00,0.6,1.2849078103763747,23.716060000000027,0.0
2025-01-27 19:00:00,0.5,1.243039459671861,23.10134000000005,0.0
2025-01-27 21:00:00,0.6,1.521030395658381,22.739160000000027,0.0
2025-01-27 23:00:00,0.9,1.9307634795922142,22.27093000000002,0.0
2025-01-28 01:00:00,1.1,2.331389013315448,22.939540000000022,0.0
2025-01-28 03:00:00,1.3,0.9934966888670744,26.434720000000027,0.0
2025-01-28 05:00:00,1,1.0785667930369272,27.956200000000024,0.0
2025-01-28 07:00:00,0.8,1.1263547605306685,29.77102000000002,0.0
2025-01-28 09:00:00,0.7,1.0046754966230458,30.365499999999997,0.0
2025-01-28 11:00:00,0.9,1.7379127089573705,27.952600000000018,0.0
2025-01-28 13:00:00,1.1,3.6298150569089054,25.951099999999997,0.0
2025-01-28 15:00:00,1.0,1.9965231981637128,23.829300000000046,0.0
2025-01-28 17:00:00,0.9,1.3855854142273367,22.91342000000003,0.0
2025-01-28 19:00:00,0.7,0.7662221284648467,22.73684000000003,0.0
2025-01-28 21:00:00,0.8,2.237402554250366,21.454800000000034,0.0
2025-01-28 23:00:00,0.9,2.4779594629115436,21.050620000000038,0.0
2025-01-29 01:00:00,1,2.7954277153619853,21.44160000000005,0.0
2025-01-29 03:00:00,1.1,1.9817755038885965,25.26812000000001,0.0
2025-01-29 05:00:00,1.3,1.199772913865392,28.523650000000032,0.0
2025-01-29 07:00:00,1.0,0.9093832738573867,29.193570000000022,0.0
2025-01-29 09:00:00,0.9,0.6893671419278025,29.114250000000027,0.0
2025-01-29 11:00:00,0.8,1.610673127495378,26.143760000000043,0.0
2025-01-29 13:00:00,0.7,3.2681970306041235,25.345540000000028,0.0
2025-01-29 15:00:00,0.9,2.5002831416053684,23.294579999999996,0.0
2025-01-29 17:00:00,1.1,0.9485715257456604,21.207300000000032,0.0
2025-01-29 19:00:00,1.4,0.6755153065270667,21.318930000000023,0.0
2025-01-29 21:00:00,1.2,1.231368115038925,20.817350000000033,0.0
2025-01-29 23:00:00,1,1.4990362793546967,20.21066000000002,0.0
2025-01-30 01:00:00,1,1.7841569742937557,21.720600000000047,0.0
2025-01-30 03:00:00,1.2,1.642523703151698,26.045370000000048,0.0
2025-01-30 05:00:00,1.5,0.7671435650462639,27.45004,0.0
2025-01-30 07:00:00,1.3,0.9919305291033731,28.363980000000026,0.0
2025-01-30 09:00:00,1.2,0.3628280144236496,28.79647,0.0
2025-01-30 11:00:00,1,1.4343754269948898,27.53976,0.0
2025-01-30 13:00:00,0.9,1.7943911052976753,24.158650000000023,0.0
2025-01-30 15:00:00,1.1,1.9814815803445895,23.15408000000002,0.0
2025-01-30 17:00:00,1.2999999999999998,2.0007254842788194,22.417500000000018,0.0
2025-01-30 19:00:00,1.6,1.3986003057362635,21.47433000000001,0.0
2025-01-30 21:00:00,1.4,1.3752401220299864,20.444180000000017,0.0
2025-01-30 23:00:00,1.1,0.5805590000456097,20.854270000000042,0.0
2025-01-31 01:00:00,1.3,0.8758101154576898,21.729120000000023,0.00047683716000000004
